ImageNumber,Drug,Time,ID,Pathology,ScanFreq,Run,Label,Stain,Center_X,Center_Y,Lifetime
16,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,76.82352941176471,137.83823529411762,11
17,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,75.84375,136.5,12
18,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,77.41463414634147,137.85365853658539,13
19,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,77.19354838709677,137.0967741935484,14
20,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,78.9,137.52499999999998,15
21,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,79,136.32258064516128,16
22,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,80.40625,136.09375,17
15,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.7362637362637,37.04395604395597,1
16,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.21590909090907,36.81818181818181,2
17,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.4691358024691,40.50617283950618,3
18,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.4024390243902,37.23170731707319,4
19,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,478.54794520547944,37.15068493150687,5
20,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.5875,37.3125,6
21,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,478.9736842105263,37.26315789473682,7
22,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.4657534246575,37.20547945205482,8
23,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,478.8615384615385,36.969230769230705,9
24,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.44,37.360000000000014,10
25,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.7792207792208,37.402597402597394,11
26,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.2533333333334,37.21333333333331,12
27,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.23376623376623,37.7012987012987,13
28,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,478.7808219178082,37.20547945205482,14
29,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.3076923076923,37.769230769230774,15
30,rIgG,24hr,9292,NonThrombosis,10.17,1,10,mLy6G,479.3488372093023,37.6511627906977,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,11,mLy6G,456.02222222222224,174.75555555555553,1
18,rIgG,24hr,9292,NonThrombosis,10.17,1,11,mLy6G,454.8139534883721,171.97674418604652,2
19,rIgG,24hr,9292,NonThrombosis,10.17,1,11,mLy6G,454.77272727272725,171.20454545454544,3
20,rIgG,24hr,9292,NonThrombosis,10.17,1,11,mLy6G,453.5949367088608,170.2278481012658,4
21,rIgG,24hr,9292,NonThrombosis,10.17,1,11,mLy6G,453.0632911392405,168.82278481012656,5
19,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,311.04,426.4,1
20,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,309.859649122807,427.29824561403507,2
21,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,309.7,426.825,3
22,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,309.9855072463768,428.4492753623189,4
23,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,310.3382352941176,429.80882352941177,5
24,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,310.1923076923077,430.3461538461538,6
25,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,310.8392857142857,430.3928571428571,7
26,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,310.0952380952381,430.9047619047619,8
27,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,310.6507936507937,430.6190476190476,9
28,rIgG,24hr,9292,NonThrombosis,10.17,1,12,mLy6G,309.5135135135135,430.05405405405406,10
24,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,79.82857142857142,135.45714285714286,1
25,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,79.13333333333334,136.16666666666669,2
26,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,79.6086956521739,135.73913043478262,3
27,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,82.34920634920636,137.71428571428572,4
28,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,82.44776119402985,137.6567164179105,5
29,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,82.015625,136.53125,6
30,rIgG,24hr,9292,NonThrombosis,10.17,1,14,mLy6G,80.88235294117646,137.25,7
1,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.04444444444444,358.8666666666667,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.42857142857144,358.7738095238095,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,102.67073170731707,358.3536585365854,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.26744186046513,358.5813953488372,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.42682926829268,358.5975609756098,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,102.6842105263158,358.3421052631579,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.70731707317071,358.67073170731703,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,102.6153846153846,358.48717948717945,8
9,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.15789473684212,358.47368421052636,9
10,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.15492957746478,358.5211267605634,10
11,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.29629629629628,358.53086419753083,11
12,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.84415584415584,358.75324675324674,12
13,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.24675324675324,358.5194805194805,13
14,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.1875,358.5,14
15,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.4390243902439,358.6585365853658,15
16,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.5,358.17073170731703,16
17,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.60810810810813,358.1756756756757,17
18,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.03488372093024,357.75581395348837,18
19,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.22535211267606,358,19
20,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.65853658536584,356.8780487804878,20
21,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.94505494505496,357.032967032967,21
22,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.80851063829788,357.04255319148933,22
23,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.42682926829268,357.3536585365854,23
24,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.27941176470588,357.11764705882354,24
25,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.64772727272728,357.14772727272725,25
26,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.74683544303798,357.56962025316454,26
27,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.4578313253012,357.6265060240964,27
28,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.35443037974684,357.40506329113924,28
29,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,104.21348314606742,357.5280898876405,29
30,rIgG,24hr,9292,NonThrombosis,10.17,3,1,mLy6G,103.8375,357.425,30
1,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,368.5,328.7058823529412,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,368.42857142857144,329.2285714285714,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,367.8888888888889,328.72222222222223,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,367.3157894736842,328.63157894736844,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,368.5,329,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,368.3666666666667,328.6333333333333,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,367.6904761904762,328.7857142857143,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,2,mLy6G,368.7,328.9333333333334,8
1,rIgG,24hr,9292,NonThrombosis,10.17,3,3,mLy6G,156.29166666666666,281,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,3,mLy6G,156.33333333333334,281.125,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,3,mLy6G,156.9090909090909,281.9090909090909,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,3,mLy6G,156.85714285714286,281.8095238095238,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,3,mLy6G,156.95238095238096,281.8095238095238,5
1,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.7906976744186,276.3255813953489,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.0487804878049,276.8536585365854,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174,276.46000000000004,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.7659574468085,276.97872340425533,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.60416666666666,277,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.6818181818182,277.2045454545455,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.86274509803923,276.94117647058823,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.63829787234042,277.1276595744681,8
9,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.6578947368421,276.86842105263156,9
10,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.77272727272728,277.3181818181818,10
11,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.35294117647058,277.2352941176471,11
12,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.80434782608697,277.1304347826087,12
13,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.5,277.0909090909091,13
14,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.44,277.02,14
15,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.97727272727272,277.1590909090909,15
16,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.0566037735849,276.377358490566,16
17,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.82926829268294,276.609756097561,17
18,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,175,277,18
19,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.51612903225808,276.8709677419355,19
20,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.45833333333334,276.64583333333337,20
21,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.75471698113208,276.60377358490564,21
22,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.9322033898305,276.37288135593224,22
23,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,175.28571428571428,277,23
24,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.40625,276.59375,24
25,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.3846153846154,276.4230769230769,25
26,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.48936170212767,276.6808510638298,26
27,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.21153846153845,276.3269230769231,27
28,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.86666666666667,276.2444444444444,28
29,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,174.67307692307693,276.2692307692308,29
30,rIgG,24hr,9292,NonThrombosis,10.17,3,4,mLy6G,173.46,275.72,30
1,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.42424242424244,272.0606060606061,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.38888888888889,271.8611111111111,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.43589743589743,271.8461538461538,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,192.19354838709677,272.38709677419354,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,192.09375,272.15625,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.84615384615384,272.53846153846155,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.8181818181818,272.6363636363636,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.5,272.5,8
9,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.0909090909091,272.0454545454545,9
10,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.91304347826087,271.6086956521739,10
11,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.31428571428572,271.8285714285714,11
12,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.03571428571428,271.9642857142857,12
13,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.25,272,13
14,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.6206896551724,272.17241379310343,14
15,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.9189189189189,272.2432432432433,15
16,rIgG,24hr,9292,NonThrombosis,10.17,3,5,mLy6G,191.5142857142857,271.65714285714284,16
1,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,217.12698412698413,232.65079365079367,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,217.31506849315068,232.45205479452056,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,216.47761194029852,232.26865671641792,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,215.955223880597,232.1044776119403,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,215.6769230769231,232.18461538461537,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,214.55769230769232,232.11538461538464,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,214.12857142857143,231.75714285714287,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,214.24,231.89333333333332,8
9,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,214.28070175438597,232.35087719298247,9
10,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,213.6428571428571,232.23214285714283,10
11,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,213.34375,232.1875,11
12,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,213.45762711864407,232.28813559322032,12
13,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.9516129032258,231.9516129032258,13
14,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.7058823529412,232.16176470588238,14
15,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.2549019607843,231.94117647058823,15
16,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.18309859154928,232.15492957746477,16
17,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.01754385964912,232.140350877193,17
18,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.77777777777777,231.8611111111111,18
19,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,212.16666666666663,232,19
20,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.8030303030303,232,20
21,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.90140845070425,232.09859154929575,21
22,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.27631578947367,231.85526315789474,22
23,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.54545454545453,231.8181818181818,23
24,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.7321428571429,231.75,24
25,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.6417910447761,232.1044776119403,25
26,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.66153846153847,232.1384615384615,26
27,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.66153846153847,232.1384615384615,27
28,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.30645161290323,231.82258064516128,28
29,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.16666666666663,231.94444444444446,29
30,rIgG,24hr,9292,NonThrombosis,10.17,3,6,mLy6G,211.3283582089552,231.85074626865674,30
1,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133,152.17391304347825,1
2,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.2153846153846,151.4923076923077,2
3,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.64615384615385,151.64615384615382,3
4,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.5,152.125,4
5,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.4558823529412,151.98529411764707,5
6,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.37142857142857,151.25714285714287,6
7,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.02777777777777,151.40277777777777,7
8,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.126582278481,150.53164556962025,8
9,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.3783783783784,150.0810810810811,9
10,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.84,150.36,10
11,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.4814814814815,150.95061728395063,11
12,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.81333333333333,151.16000000000003,12
13,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.05,151.02499999999998,13
14,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.01298701298705,151.75324675324674,14
15,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.53968253968253,151.88888888888891,15
16,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.0144927536232,151.66666666666669,16
17,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.43859649122808,151.64912280701753,17
18,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.97058823529412,151.5735294117647,18
19,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.55102040816325,151.14285714285722,19
20,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.2987012987013,151.8051948051948,20
21,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.98611111111111,152.16666666666669,21
22,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.13333333333333,152.12,22
23,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,133.09677419354838,152.06451612903226,23
24,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.89473684210526,151.77192982456143,24
25,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.54666666666665,151.7733333333333,25
26,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.9516129032258,151.9516129032258,26
27,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,131.1044776119403,151.71641791044777,27
28,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,130.76190476190476,152.04761904761904,28
29,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,132.22222222222223,152.28571428571428,29
30,rIgG,24hr,9292,NonThrombosis,10.17,3,7,mLy6G,131.72881355932202,151.77966101694915,30
2,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,413,286.9677419354839,1
3,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,414,287.3225806451613,2
4,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.92,287.28,3
5,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.3235294117647,287.02941176470586,4
6,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.94444444444446,287.05555555555554,5
7,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,413.25,286.8888888888889,6
8,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,414.38461538461536,287.2051282051282,7
9,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,413,286.7096774193549,8
10,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,413.4848484848485,287.57575757575756,9
11,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.6666666666667,287.1388888888889,10
12,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.390243902439,286.9756097560976,11
13,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,413.05882352941177,286.7352941176471,12
14,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.1666666666667,286.52777777777777,13
15,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.9583333333333,286.83333333333337,14
16,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.4146341463415,286.4634146341464,15
17,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.3809523809524,287.1904761904762,16
18,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.44444444444446,286.83333333333337,17
19,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.3333333333333,286.9047619047619,18
20,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.1666666666667,287.7,19
21,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.72727272727275,287.0909090909091,20
22,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.5897435897436,286.94871794871796,21
23,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.30434782608694,286.8695652173913,22
24,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.5217391304348,286.3478260869565,23
25,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.15625,286.46875,24
26,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.8611111111111,286.05555555555554,25
27,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.39473684210526,286.2894736842105,26
28,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.57142857142856,285.8571428571429,27
29,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,412.5853658536585,286.4634146341464,28
30,rIgG,24hr,9292,NonThrombosis,10.17,3,8,mLy6G,411.8157894736842,286.3421052631579,29
13,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,368.6333333333333,328.3666666666667,1
14,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,369.5,329.2142857142857,2
15,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,368.9130434782609,328.7826086956522,3
16,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,369.03125,329.09375,4
17,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,368.6666666666667,328.875,5
18,rIgG,24hr,9292,NonThrombosis,10.17,3,15,mLy6G,368.3684210526315,328.7631578947369,6
20,rIgG,24hr,9292,NonThrombosis,10.17,3,24,mLy6G,369.6,328.96000000000004,1
21,rIgG,24hr,9292,NonThrombosis,10.17,3,24,mLy6G,370.3333333333333,329.14814814814815,2
22,rIgG,24hr,9292,NonThrombosis,10.17,3,24,mLy6G,369.9032258064516,329.48387096774195,3
20,rIgG,24hr,9292,NonThrombosis,10.17,3,26,mLy6G,192.68,271,1
21,rIgG,24hr,9292,NonThrombosis,10.17,3,26,mLy6G,193.02941176470588,271.44117647058823,2
22,rIgG,24hr,9292,NonThrombosis,10.17,3,26,mLy6G,192.0888888888889,270.97777777777776,3
23,rIgG,24hr,9292,NonThrombosis,10.17,3,26,mLy6G,193.25806451612905,271.38709677419354,4
20,rIgG,24hr,9292,NonThrombosis,10.17,3,27,mLy6G,236.7,171.89999999999998,1
21,rIgG,24hr,9292,NonThrombosis,10.17,3,27,mLy6G,236.5217391304348,171.73913043478262,2
22,rIgG,24hr,9292,NonThrombosis,10.17,3,27,mLy6G,237.13888888888889,172.08333333333331,3
23,rIgG,24hr,9292,NonThrombosis,10.17,3,27,mLy6G,237.03846153846155,172.0769230769231,4
20,rIgG,24hr,9292,NonThrombosis,10.17,3,28,mLy6G,317.375,135.58333333333331,1
21,rIgG,24hr,9292,NonThrombosis,10.17,3,28,mLy6G,318.12,136.24,2
22,rIgG,24hr,9292,NonThrombosis,10.17,3,28,mLy6G,318.38709677419354,136.64516129032256,3
23,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,144.21176470588236,417.4470588235294,1
24,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,144.03125,417.078125,2
25,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,144.07894736842104,416.13157894736844,3
26,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,145.4512195121951,414.4268292682927,4
27,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,146.08695652173913,414.8985507246377,5
28,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,143.4512195121951,414.5731707317073,6
29,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,144.95833333333334,415.1388888888889,7
30,rIgG,24hr,9292,NonThrombosis,10.17,3,36,mLy6G,144.5810810810811,415.48648648648646,8
25,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,191.78378378378375,271.7567567567567,1
26,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,191.65384615384616,272.11538461538464,2
27,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,191.73333333333332,271.83333333333337,3
28,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,191.66666666666663,272.20833333333337,4
29,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,192.19354838709677,271.9032258064516,5
30,rIgG,24hr,9292,NonThrombosis,10.17,3,37,mLy6G,191.55172413793105,271.6896551724137,6
28,rIgG,24hr,9292,NonThrombosis,10.17,3,41,mLy6G,318.3809523809524,136.42857142857144,1
29,rIgG,24hr,9292,NonThrombosis,10.17,3,41,mLy6G,318.4782608695652,136.5217391304348,2
30,rIgG,24hr,9292,NonThrombosis,10.17,3,41,mLy6G,317.95652173913044,136.39130434782606,3
1,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,160.53658536585365,308.219512195122,1
2,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,160.6530612244898,308.55102040816325,2
3,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,159.7391304347826,307.5217391304348,3
4,rIgG,24hr,9292,NonThrombosis,10.17,4,2,mLy6G,159.70833333333334,307.29166666666663,4
